,account_value,date,daily_return,datadate
253,831039.7275039899,2023-01-05,-0.0233163737858014,2023-01-05
254,844239.0090286481,2023-01-06,0.0158828526336545,2023-01-06
255,850505.5761802442,2023-01-09,0.0074227405800713,2023-01-09
256,856339.3422645337,2023-01-10,0.0068591744106956,2023-01-10
257,878963.4558693464,2023-01-11,0.0264195658055188,2023-01-11
258,886457.8023415144,2023-01-12,0.0085263459158897,2023-01-12
259,890795.9958916242,2023-01-13,0.0048938522946617,2023-01-13
260,893103.0055713728,2023-01-17,0.0025898294226607,2023-01-17
261,876872.0401630476,2023-01-18,-0.0181736768402668,2023-01-18
262,863935.229524574,2023-01-19,-0.0147533620025883,2023-01-19
263,891072.251533119,2023-01-20,0.0314109450351718,2023-01-20
264,900462.8840857771,2023-01-23,0.0105385758971858,2023-01-23
265,899438.6693076398,2023-01-24,-0.0011374314213706,2023-01-24
266,895140.7293436354,2023-01-25,-0.0047784691837997,2023-01-25
267,918022.885445625,2023-01-26,0.0255626354068014,2023-01-26
268,921957.915976936,2023-01-27,0.0042864187741908,2023-01-27
269,921105.529269798,2023-01-30,-0.0009245397131114,2023-01-30
270,921960.2924137188,2023-01-31,0.0009279752609872,2023-01-31
271,920470.8993869856,2023-02-01,-0.0016154633111521,2023-02-01
272,921393.4004673077,2023-02-02,0.0010022055894831,2023-02-02
273,921452.6994098736,2023-02-03,6.435789808767467e-05,2023-02-03
274,920278.1361667704,2023-02-06,-0.0012746864205349,2023-02-06
275,924356.1235172343,2023-02-07,0.0044312552805501,2023-02-07
276,920841.3073108746,2023-02-08,-0.0038024481224678,2023-02-08
277,918630.0224567484,2023-02-09,-0.0024013745219397,2023-02-09
278,920015.824882896,2023-02-10,0.0015085533808716,2023-02-10
279,924519.1302326276,2023-02-13,0.0048948129237937,2023-02-13
280,924151.8715091778,2023-02-14,-0.0003972429681982,2023-02-14
281,924837.7283893658,2023-02-15,0.0007421473692066,2023-02-15
282,918462.9673694684,2023-02-16,-0.0068928427379356,2023-02-16
283,921133.8027973248,2023-02-17,0.0029079402466338,2023-02-17
284,913876.1676624368,2023-02-21,-0.007879023777922,2023-02-21
285,912756.5323551248,2023-02-22,-0.0012251499130083,2023-02-22
286,914659.1156986308,2023-02-23,0.002084436841659,2023-02-23
287,911773.4798267436,2023-02-24,-0.0031548757590231,2023-02-24
288,913001.0129077984,2023-02-27,0.0013463136494034,2023-02-27
289,912565.6064670634,2023-02-28,-0.000476895901077,2023-02-28
290,914410.5310611796,2023-03-01,0.0020216898171943,2023-03-01
291,913734.6708347392,2023-03-02,-0.0007391212190612,2023-03-02
292,917563.2636219095,2023-03-03,0.0041900487191459,2023-03-03
293,918737.4173694684,2023-03-06,0.0012796433707729,2023-03-06
294,913822.7713855816,2023-03-07,-0.0053493478016367,2023-03-07
295,913715.2352665018,2023-03-08,-0.0001176772153714,2023-03-08
296,909032.5664356304,2023-03-09,-0.0051248667529393,2023-03-09
297,905955.2012790752,2023-03-10,-0.0033853189315556,2023-03-10
298,908096.136952598,2023-03-13,0.0023631805088155,2023-03-13
299,911804.3938709332,2023-03-14,0.004083551033241,2023-03-14
300,910955.7052860332,2023-03-15,-0.0009307792226104,2023-03-15
301,913211.7142803264,2023-03-16,0.0024765298479412,2023-03-16
302,910604.4780376503,2023-03-17,-0.0028550183948642,2023-03-17
303,914024.430627067,2023-03-20,0.0037556948948751,2023-03-20
304,917561.3986217568,2023-03-21,0.003869664613082,2023-03-21
305,915261.6077709268,2023-03-22,-0.0025064163055295,2023-03-22
306,916521.6134594036,2023-03-23,0.0013766617956862,2023-03-23
307,918912.1515621257,2023-03-24,0.0026082724811029,2023-03-24
308,916493.9141216348,2023-03-27,-0.0026316307128813,2023-03-27
309,915264.0592540812,2023-03-28,-0.0013419127487959,2023-03-28
310,918919.2066646648,2023-03-29,0.0039935441292893,2023-03-29
311,921194.1251133037,2023-03-30,0.0024756457718366,2023-03-30
312,924555.9287754132,2023-03-31,0.0036493976355915,2023-03-31
313,925742.1065815045,2023-04-03,0.0012829703095003,2023-04-03
314,924999.6670475078,2023-04-04,-0.000801993912471,2023-04-04
315,922700.7488956524,2023-04-05,,2023-04-05
316,924004.8994754864,2023-04-06,0.0014134057888159,2023-04-06
317,920268.820183952,2023-04-10,-0.0040433544169032,2023-04-10
318,918169.1350811076,2023-04-11,-0.0022815997421542,2023-04-11
319,916439.5791851114,2023-04-12,-0.0018837007582959,2023-04-12
320,925272.3004955362,2023-04-13,0.0096380836347975,2023-04-13
321,926158.8637844156,2023-04-14,0.000958164735294,2023-04-14
322,926675.6947216104,2023-04-17,0.0005580370251849,2023-04-17
323,928446.9848629067,2023-04-18,0.0019114455589865,2023-04-18
324,930083.331736381,2023-04-19,0.0017624559077176,2023-04-19
325,926447.3740291666,2023-04-20,-0.0039092816558989,2023-04-20
326,924277.734003837,2023-04-21,-0.0023418923580017,2023-04-21
327,920748.3704128336,2023-04-24,-0.003818509806262,2023-04-24
328,911104.02935601,2023-04-25,-0.0104744590017569,2023-04-25
329,921017.8306072308,2023-04-26,0.0108810859482513,2023-04-26
330,934880.922842033,2023-04-27,0.0150519260041495,2023-04-27
331,940095.3020565104,2023-04-28,0.005577586500135,2023-04-28
332,938288.3502544474,2023-05-01,-0.0019220942792823,2023-05-01
333,930943.1118923258,2023-05-02,-0.0078283380158452,2023-05-02
334,924896.5749034951,2023-05-03,-0.0064950660374293,2023-05-03
335,919701.5564693522,2023-05-04,-0.0056168641717426,2023-05-04
336,942067.9513988566,2023-05-05,0.0243191878628181,2023-05-05
337,940773.875461967,2023-05-08,-0.0013736545595973,2023-05-08
338,936690.9341564252,2023-05-09,-0.0043399815960418,2023-05-09
339,938491.4407527996,2023-05-10,0.0019221992342606,2023-05-10
340,935238.3167827678,2023-05-11,-0.0034663331265144,2023-05-11
341,932604.7032527996,2023-05-12,-0.0028159812132462,2023-05-12
342,934732.6661525796,2023-05-15,0.0022817415485447,2023-05-15
343,934670.9413082196,2023-05-16,-6.603475688327087e-05,2023-05-16
344,942286.1704265666,2023-05-17,0.00814749745797,2023-05-17
345,949393.7990154338,2023-05-18,0.0075429618007123,2023-05-18
346,948713.5087596964,2023-05-19,-0.000716552242539,2023-05-19
347,949874.4390514444,2023-05-22,0.0012236890073018,2023-05-22
348,939275.9803096844,2023-05-23,-0.0111577470727014,2023-05-23
349,937040.2027340007,2023-05-24,-0.0023803201854969,2023-05-24
350,945062.8192348552,2023-05-25,0.0085616566689954,2023-05-25
351,958940.1053432536,2023-05-26,0.014683982721523,2023-05-26
352,961793.4071453168,2023-05-30,0.0029754744703702,2023-05-30
353,959462.1075893476,2023-05-31,-0.0024239088546974,2023-05-31
354,969749.6679058148,2023-06-01,0.0107222163700813,2023-06-01
355,981102.1638103558,2023-06-02,0.0117066252046849,2023-06-02
356,979248.2628063275,2023-06-05,-0.0018896105547542,2023-06-05
357,980768.0103130412,2023-06-06,0.0015519532323278,2023-06-06
358,970109.683086784,2023-06-07,-0.0108673275577731,2023-06-07
359,975122.4429210736,2023-06-08,0.0051672093596051,2023-06-08
360,976263.070473869,2023-06-09,0.0011697275158375,2023-06-09
361,985885.1376781536,2023-06-12,0.009856018828628,2023-06-12
362,991744.1256435468,2023-06-13,0.005942870768081,2023-06-13
363,994218.961843498,2023-06-14,0.0024954382243962,2023-06-14
364,1009081.7976894452,2023-06-15,0.0149492580773036,2023-06-15
365,1003206.5725643232,2023-06-16,-0.0058223477408619,2023-06-16
366,996502.2882625652,2023-06-20,-0.0066828552414891,2023-06-20
367,989786.5138530805,2023-06-21,-0.0067393467015455,2023-06-21
368,997649.0312755656,2023-06-22,0.0079436497794638,2023-06-22
369,993071.9111476972,2023-06-23,-0.0045879061517419,2023-06-23
370,986898.0484981608,2023-06-26,-0.006216934121519,2023-06-26
371,991592.2324169232,2023-06-27,0.0047565033955694,2023-06-27
372,993431.0085933758,2023-06-28,0.001854367265434,2023-06-28
373,996308.8231914594,2023-06-29,0.0028968439410386,2023-06-29
374,1003927.2835323408,2023-06-30,0.0076466856094652,2023-06-30
375,1003306.3698925092,2023-07-03,-0.0006184846751519,2023-07-03
376,1002143.1707882,2023-07-05,-0.0011593658120935,2023-07-05
377,1000521.0330043866,2023-07-06,-0.0016186687003392,2023-07-06
378,997428.154281242,2023-07-07,,2023-07-07
379,998304.984232719,2023-07-10,0.0008790908374838,2023-07-10
380,999254.9655681684,2023-07-11,0.0009515943027964,2023-07-11
381,1001314.6542751384,2023-07-12,0.0020612243901125,2023-07-12
382,1002992.9818431928,2023-07-13,0.0016761240444136,2023-07-13
383,1002154.431423576,2023-07-14,-0.0008360481427054,2023-07-14
384,1005558.0505428388,2023-07-17,0.003396302019468,2023-07-17
385,1012671.3242412644,2023-07-18,0.0070739562918176,2023-07-18
386,1011321.3256008225,2023-07-19,-0.0013331064167867,2023-07-19
387,1012436.3518367844,2023-07-20,0.0011025439766134,2023-07-20
388,1005503.7519237596,2023-07-21,-0.0068474427063464,2023-07-21
389,1002907.089001091,2023-07-24,-0.0025824497598347,2023-07-24
390,1000785.4408626632,2023-07-25,-0.0021154981968876,2023-07-25
391,1002575.1314754564,2023-07-26,0.0017882860198787,2023-07-26
392,996926.540954216,2023-07-27,-0.005634082019297,2023-07-27
393,1000719.6637340622,2023-07-28,0.0038048167282371,2023-07-28
394,1003068.1171199876,2023-07-31,0.0023467645046189,2023-07-31
395,1000592.2672725754,2023-08-01,-0.0024682768848448,2023-08-01
396,991000.3145656664,2023-08-02,-0.0095862750699193,2023-08-02
397,990841.7528331832,2023-08-03,-0.0001600016974288,2023-08-03
398,1016776.1103511888,2023-08-04,0.0261740660845684,2023-08-04
399,1043070.0868816453,2023-08-07,0.025860143902648,2023-08-07
400,1059513.567351921,2023-08-08,0.0157645019995109,2023-08-08
401,1050665.360358757,2023-08-09,-0.0083511974417455,2023-08-09
402,1056641.3805766525,2023-08-10,0.0056878435735761,2023-08-10
403,1062148.6348643722,2023-08-11,0.0052120372994612,2023-08-11
404,1060452.8208384933,2023-08-14,-0.0015965882459524,2023-08-14
405,1062131.6091380538,2023-08-15,0.0015830862689705,2023-08-15
406,1056783.9339824142,2023-08-16,-0.005034851716709,2023-08-16
407,1058688.1611247482,2023-08-17,0.0018019077326034,2023-08-17
408,1052799.9380107345,2023-08-18,-0.0055618106730862,2023-08-18
409,1051699.7141490402,2023-08-21,-0.0010450455228684,2023-08-21
410,1039532.0739512864,2023-08-22,-0.0115695003374598,2023-08-22
411,1039809.5429301682,2023-08-23,0.0002669171888338,2023-08-23
412,1033783.6241221848,2023-08-24,-0.0057952139879409,2023-08-24
413,1034543.5152812424,2023-08-25,0.0007350582281693,2023-08-25
